1,6,-1
5,6,-1
2,3,-1
5,6,-1
18,18,1
19,15,1
18,12,1
2,1,-1
9,8,-1
13,17,1
4,4,-1
16,12,1
8,3,-1
19,17,1
18,13,1
15,19,1
0,0,-1
9,6,-1
18,15,1
1,7,-1
15,17,1
5,4,-1
1,8,-1
3,4,-1
4,3,-1
19,15,1
0,9,-1
2,4,-1
5,2,-1
8,9,-1
13,12,1
6,5,-1
9,2,-1
12,12,1
14,11,1
14,11,1
16,12,1
11,13,1
4,1,-1
5,2,-1
5,0,-1
16,18,1
3,8,-1
3,5,-1
6,5,-1
0,3,-1
15,16,1
7,5,-1
5,7,-1
8,0,-1
14,16,1
4,7,-1
17,19,1
12,11,1
9,1,-1
15,13,1
11,17,1
12,18,1
13,11,1
12,18,1
15,15,1
15,17,1
7,8,-1
5,5,-1
13,16,1
3,5,-1
12,16,1
6,4,-1
6,2,-1
19,16,1
15,18,1
14,14,1
7,6,-1
15,11,1
6,7,-1
14,17,1
0,7,-1
6,7,-1
17,13,1
8,8,-1
16,13,1
11,13,1
17,14,1
15,17,1
13,16,1
12,19,1
17,13,1
2,9,-1
18,16,1
13,17,1
16,14,1
15,14,1
1,5,-1
3,9,-1
13,18,1
12,14,1
16,17,1
13,16,1
8,4,-1
14,14,1
11,17,1
5,2,-1
0,7,-1
8,4,-1
11,16,1
9,2,-1
12,11,1
2,5,-1
2,4,-1
1,6,-1
2,2,-1
7,2,-1
5,0,-1
16,13,1
9,3,-1
18,15,1
18,19,1
3,6,-1
2,1,-1
15,11,1
11,13,1
1,8,-1
7,3,-1
9,0,-1
18,18,1
14,16,1
9,5,-1
1,6,-1
19,13,1
13,16,1
11,16,1
8,9,-1
18,11,1
18,16,1
1,5,-1
16,18,1
6,5,-1
8,3,-1
17,12,1
2,7,-1
17,14,1
16,18,1
17,18,1
13,19,1
17,11,1
15,18,1
5,1,-1
7,2,-1
17,16,1
3,4,-1
9,5,-1
17,13,1
3,4,-1
12,15,1
3,5,-1
13,17,1
3,6,-1
11,11,1
7,5,-1
4,4,-1
7,8,-1
14,13,1
1,2,-1
13,19,1
14,15,1
8,5,-1
12,13,1
17,13,1
12,12,1
1,2,-1
12,18,1
9,7,-1
18,16,1
19,14,1
15,11,1
17,18,1
5,0,-1
7,1,-1
7,3,-1
7,0,-1
7,1,-1
5,2,-1
14,11,1
4,7,-1
1,5,-1
13,17,1
2,0,-1
5,8,-1
4,2,-1
0,7,-1
13,14,1
17,15,1
1,6,-1
19,14,1
2,4,-1
13,15,1
14,19,1
5,3,-1
2,5,-1
18,13,1
