1,3,-1
0,8,-1
16,14,1
6,9,-1
8,8,-1
19,16,1
4,0,-1
5,3,-1
14,17,1
18,11,1
3,5,-1
0,6,-1
7,8,-1
14,17,1
14,18,1
11,19,1
12,14,1
12,17,1
14,13,1
6,6,-1
13,17,1
8,4,-1
12,11,1
18,11,1
19,17,1
18,19,1
9,4,-1
5,2,-1
3,3,-1
19,12,1
14,12,1
16,14,1
8,0,-1
8,3,-1
15,19,1
12,18,1
15,13,1
14,18,1
17,17,1
11,19,1
7,7,-1
19,19,1
18,16,1
5,3,-1
16,11,1
8,6,-1
12,12,1
14,17,1
4,2,-1
4,3,-1
17,17,1
11,13,1
7,6,-1
7,9,-1
6,2,-1
15,14,1
4,8,-1
16,11,1
7,8,-1
13,18,1
16,13,1
15,11,1
12,14,1
14,17,1
1,8,-1
4,4,-1
11,12,1
12,13,1
1,4,-1
18,18,1
9,7,-1
9,1,-1
0,8,-1
5,3,-1
1,2,-1
6,3,-1
19,18,1
8,3,-1
7,7,-1
6,1,-1
18,16,1
4,1,-1
8,7,-1
14,16,1
11,18,1
0,0,-1
1,5,-1
7,7,-1
16,17,1
17,14,1
15,17,1
6,6,-1
13,18,1
2,7,-1
15,11,1
17,16,1
19,11,1
18,16,1
17,16,1
11,15,1
4,5,-1
11,12,1
5,2,-1
2,0,-1
13,15,1
16,14,1
15,16,1
5,5,-1
12,14,1
18,13,1
19,18,1
8,1,-1
11,12,1
18,14,1
5,2,-1
2,0,-1
0,7,-1
7,9,-1
6,0,-1
13,12,1
9,0,-1
15,16,1
19,12,1
0,8,-1
12,18,1
2,7,-1
7,9,-1
9,2,-1
8,8,-1
1,8,-1
6,1,-1
4,9,-1
1,6,-1
19,15,1
12,18,1
5,4,-1
2,1,-1
17,13,1
16,14,1
19,14,1
5,7,-1
17,18,1
15,17,1
12,14,1
1,7,-1
0,0,-1
5,8,-1
15,14,1
17,14,1
14,11,1
12,19,1
1,8,-1
15,13,1
0,4,-1
13,12,1
8,9,-1
2,1,-1
3,9,-1
1,7,-1
14,13,1
0,6,-1
9,6,-1
5,1,-1
19,15,1
6,7,-1
11,13,1
9,7,-1
0,6,-1
19,13,1
17,11,1
1,7,-1
13,17,1
11,19,1
17,15,1
12,17,1
2,6,-1
7,4,-1
5,8,-1
6,9,-1
5,7,-1
0,3,-1
14,12,1
11,18,1
5,6,-1
16,15,1
4,6,-1
18,12,1
3,7,-1
3,1,-1
13,11,1
19,15,1
13,18,1
9,7,-1
7,8,-1
17,16,1
16,19,1
0,8,-1
4,9,-1
9,1,-1
5,4,-1
