1,8,-1
0,5,-1
4,2,-1
16,19,1
4,1,-1
18,15,1
16,14,1
16,11,1
5,5,-1
19,14,1
15,17,1
16,11,1
9,4,-1
19,13,1
7,8,-1
18,16,1
6,0,-1
18,17,1
12,18,1
2,4,-1
7,3,-1
18,11,1
18,12,1
18,12,1
18,18,1
18,17,1
11,12,1
15,19,1
7,8,-1
1,5,-1
17,11,1
0,3,-1
9,0,-1
15,18,1
5,7,-1
12,16,1
0,5,-1
4,8,-1
5,3,-1
4,0,-1
3,3,-1
18,15,1
19,12,1
11,11,1
13,18,1
4,8,-1
12,14,1
8,2,-1
1,9,-1
9,8,-1
19,17,1
0,2,-1
18,13,1
1,1,-1
9,9,-1
0,0,-1
9,5,-1
12,16,1
3,1,-1
19,14,1
16,16,1
5,6,-1
5,5,-1
9,1,-1
5,1,-1
2,0,-1
11,18,1
5,4,-1
1,4,-1
6,1,-1
17,19,1
8,9,-1
7,8,-1
5,1,-1
9,0,-1
7,3,-1
18,18,1
2,2,-1
16,17,1
1,2,-1
8,4,-1
0,3,-1
8,0,-1
2,5,-1
15,17,1
12,16,1
12,13,1
9,0,-1
0,7,-1
13,11,1
15,17,1
7,1,-1
15,16,1
19,18,1
9,6,-1
2,7,-1
11,14,1
15,11,1
16,13,1
3,0,-1
0,1,-1
7,8,-1
11,19,1
9,4,-1
17,12,1
2,5,-1
9,0,-1
0,0,-1
13,18,1
19,11,1
12,18,1
4,1,-1
18,16,1
0,4,-1
9,3,-1
15,14,1
6,5,-1
17,19,1
13,16,1
1,6,-1
17,13,1
0,8,-1
15,13,1
11,14,1
6,0,-1
1,1,-1
15,19,1
8,0,-1
3,4,-1
12,18,1
13,16,1
18,14,1
17,12,1
14,11,1
19,13,1
11,15,1
13,11,1
15,14,1
8,3,-1
11,13,1
3,7,-1
2,5,-1
11,11,1
7,1,-1
11,16,1
3,0,-1
16,15,1
3,2,-1
12,15,1
7,1,-1
15,13,1
18,16,1
0,8,-1
18,16,1
0,6,-1
8,6,-1
17,18,1
16,19,1
13,17,1
19,18,1
7,6,-1
12,16,1
6,1,-1
5,2,-1
3,0,-1
11,14,1
14,13,1
11,17,1
9,9,-1
14,13,1
17,13,1
15,19,1
19,15,1
3,2,-1
19,13,1
8,4,-1
1,7,-1
5,7,-1
5,2,-1
6,8,-1
14,13,1
8,4,-1
4,4,-1
16,12,1
13,19,1
13,11,1
9,9,-1
18,11,1
2,7,-1
13,16,1
0,1,-1
8,0,-1
12,16,1
15,15,1
17,11,1
15,14,1
13,19,1
2,9,-1
5,3,-1
12,13,1
